genres,app_name,release_date,price,id,developer
Action,Avencast: Rise of the Mage,2010.0,9.99,46410,ClockStone Studios
Simulation,Build-A-Lot 4: Power Source,2009.0,9.99,38110,Hip Soft
Action,"Pirates, Vikings, and Knights II",2010.0,Free,17570,Octoshark Studios
Casual,Farm Frenzy 2,2008.0,4.99,38130,Alawar
Casual,Farm Frenzy 3: American Pie,2010.0,9.99,38160,Alawar
Casual,Farm Frenzy 3,2009.0,9.99,38150,Alawar
Casual,Farm Frenzy,2007.0,4.99,38120,Alawar
Casual,Farm Frenzy: Pizza Party,2009.0,4.99,38140,Alawar
Casual,Cake Mania Main Street™,2010.0,6.99,36300,Sandlot Games
Strategy,Westward® IV: All Aboard,2010.0,6.99,36310,Sandlot Games
Adventure,Iron Roses,2010.0,6.99,36320,Cateia Games
Strategy,UFO: Extraterrestrials Gold,2010.0,9.99,37030,Chaos Concept
Adventure,LEGO® Indiana Jones™ 2: The Adventure Continues,2010.0,19.99,32450,Traveller's Tales
Sports,Vancouver 2010™ - The Official Video Game of the Olympic Winter Games,2010.0,0,34180,Eurocom
Action,Super Laser  Racer,2010.0,4.99,44100,New Star Games Ltd
Strategy,Hearts of Iron III: Soviet Infantry Pack DLC,2010.0,0.99,25960,Paradox Interactive
Action,NecroVisioN: Lost Company,2010.0,6.99,46250,The Farm 51
Casual,Cradle of Persia,2007.0,9.99,38180,Awem Studio
Action,Aliens vs. Predator Swarm Map Pack,2010.0,7.49,10695,Rebellion
Action,Serious Sam Classic: The First Encounter,2001.0,9.99,41050,Croteam
Simulation,Train Simulator: Fort Kent to Eagle Lake Route Add-On,2010.0,19.99,24055,All Aboard
Action,Mount & Blade: Warband,2010.0,19.99,48700,TaleWorlds Entertainment
Action,Coniclysm,2010.0,4.99,39900,ZoopTEK
Action,Plain Sight,2010.0,4.99,49900,Beatnik Games
Action,Lead and Gold: Gangs of the Wild West,2010.0,9.99,42120,Fatshark
Action,Grand Theft Auto: Episodes from Liberty City,2010.0,19.99,12220,Rockstar North / Toronto
Action,Dark Void™ Zero,2010.0,4.99,45730,Other Ocean Interactive
Indie,Fortix,2010.0,0.99,45400,Nemesys Games
Action,Beat Hazard,2010.0,9.99,49600,Cold Beam Games
Adventure,Sam & Max: The Devil’s Playhouse,2010.0,19.99,901399,Telltale Games
Simulation,M.U.D. TV,2010.0,9.99,43500,Realmforge Studios
Simulation,Wings of Luftwaffe Add-on,2010.0,4.99,45302,Gaijin Entertainment
Adventure,The Misadventures of P.B. Winterbottom,2010.0,4.99,40930,The Odd Gentlemen
Action,AquaNox 2: Revelation,2003.0,4.99,39640,THQ Nordic
Action,AquaNox,2001.0,4.99,39630,THQ Nordic
Casual,Fluttabyes,2010.0,1.99,23150,Red Chain Games Ltd.
Casual,Hidden Expedition: Titanic,2006.0,9.99,50940,Big Fish Games
Casual,Hidden Expedition: Amazon,2008.0,9.99,50920,Big Fish Games
Strategy,Napoleon: Total War™ - Coalition Battle Pack,2010.0,2.99,34178,"The Creative Assembly,Feral Interactive (Mac)"
Casual,Fitness Dash™,2008.0,6.99,37340,Sarbakan
Casual,Gemini Lost™,2009.0,6.99,37390,PlayFirst
Casual,DinerTown Detective Agency™,2009.0,6.99,37310,Absolutist Ltd.
Casual,Mahjong Roadshow™,2007.0,6.99,37360,PlayFirst
Casual,Hotel Dash™ Suite Success™,2009.0,6.99,49000,PlayFirst
Casual,Nightshift Legacy: The Jaguar's Eye™,2010.0,6.99,37330,PlayFirst
Casual,The Nightshift Code™,2008.0,6.99,37320,PlayFirst
Casual,TriJinx: A Kristine Kross Mystery™,2007.0,6.99,37370,PlayFirst
Casual,Valerie Porter and the Scarlet Scandal™,2009.0,6.99,37380,PlayFirst
Action,Biozone,2010.0,9.99,19080,G5 Entertainment
Action,Iron Grip: Warlord,2008.0,0,31700,ISOTX
Action,Rocket Knight,2010.0,14.99,19030,Climax Studios
Indie,Max and the Magic Marker,2010.0,0,50820,Press Play
Action,Flight of the Icarus,2010.0,4.99,49800,Muse Games
Casual,Puzzler World,2010.0,4.99,33650,Ideas Pad
Action,Prince of Persia: The Forgotten Sands™ Digital Deluxe Edition,2010.0,19.99,901478,Ubisoft
Casual,Ziro,2010.0,4.99,33660,Kokakiki
Action,Altered Beast™,2010.0,2.99,34281,SEGA
Action,Comix Zone™,2010.0,2.99,34272,SEGA
Action,SEGA Mega Drive and Genesis Classics,2010.0,61.99,34270,D3T Limited
Action,Golden Axe™,2010.0,2.99,34276,SEGA
Action,Ecco the Dolphin™,2010.0,2.99,34274,SEGA
Strategy,Gain Ground™,2010.0,2.99,34275,SEGA
Action,Shinobi™ III: Return of the Ninja Master,2010.0,2.99,34277,SEGA
Action,Crack Down™,2010.0,2.99,34273,SEGA
Action,VectorMan™,2010.0,2.99,34280,SEGA
Platformer,Sonic 3D Blast™,2010.0,4.99,34278,SEGA
Action,Shadow Dancer™,2010.0,2.99,34282,SEGA
Action,Space Harrier™ II,2010.0,2.99,34279,SEGA
Action,Alpha Protocol™,2010.0,14.99,34010,Obsidian Entertainment
Action,Alien Breed: Impact,2010.0,9.99,22610,Team17 Software Ltd.
RPG,Fallout 3 - Point Lookout,2010.0,4.99,22440,Bethesda Game Studios
Strategy,Defense Grid: Resurgence Map Pack 1,2010.0,0.99,18508,Hidden Path Entertainment
RPG,Fallout 3 - Mothership Zeta,2010.0,4.99,22430,Bethesda Game Studios
RPG,Fallout 3 - Broken Steel,2010.0,4.99,22410,Bethesda Game Studios
RPG,Fallout 3 - The Pitt,2010.0,4.99,22420,Bethesda Game Studios
Action,Alien Swarm,2010.0,Free,630,Valve
RPG,Fallout 3 - Operation Anchorage,2010.0,4.99,22400,Bethesda Game Studios
Simulation,SimCity™ 4 Deluxe Edition,2003.0,19.99,24780,"EA - Maxis,Aspyr (Mac)"
Strategy,Disciples III - Renaissance Steam Special Edition,2010.0,14.99,33670,"Akella,.dat"
Casual,Tidalis,2010.0,4.99,40420,"Arcen Games, LLC"
Action,Razor2: Hidden Skies,2010.0,9.99,34920,Invent4 Entertainment
Strategy,The Settlers 7: Uncharted Land Map Pack,2010.0,3.99,48136,Blue Byte
RPG,Dimensity,2008.0,9.99,46720,Dagger Games
Action,Kane & Lynch 2: Dog Days,2010.0,9.99,28000,IO Interactive
Simulation,The Guild II Renaissance,2010.0,9.99,39680,Rune Forge
Strategy,Hearts of Iron III DLC: German II Spritepack,2010.0,0.99,25962,Paradox Interactive
Simulation,Trainz Simulator DLC: Blue Comet,2010.0,19.99,24634,N3V Games
Strategy,Fantasy Wars,2010.0,4.99,63900,Ino-Co
Action,Mafia II,2011.0,29.99,50130,"2K Czech,Feral Interactive (Mac)"
Simulation,Train Simulator: Network Southeast Class 47 Loco Add-On,2010.0,4.99,24075,Dovetail Games
RPG,Puzzle Quest 2,2010.0,9.99,47540,Infinite Interactive
Action,Burn Zombie Burn!,2010.0,9.99,50510,doublesix
Indie,Madballs B*D*I Clan Skins,2010.0,1.99,25760,Playbrains
Indie,Madballs Scorched Evolution Skin Rollup,2010.0,1.99,25763,Playbrains
Indie,Madballs BDI Evolution Skin Rollup,2010.0,1.99,25762,Playbrains
Indie,Madballs Holiday Skin Rollup,2010.0,2.99,25764,Playbrains
Strategy,Victoria I Complete,2010.0,9.99,42980,Paradox Development Studio
Simulation,Ship Simulator Extremes,2010.0,19.99,48800,VStep
Strategy,Worms Reloaded,2010.0,19.99,22600,Team17 Digital Ltd
Indie,Making History II: The War of the World,2010.0,14.99,46770,Muzzy Lane Software
Action,Arma 2: British Armed Forces,2010.0,8.99,65700,Bohemia Interactive
Strategy,Victoria II,2010.0,19.99,42960,Paradox Development Studio
,Booster Trooper Demo,2010.0,0,27930,DnS Development
Indie,Madballs Scorched Clan Skins,2010.0,1.99,25761,Playbrains
Action,Kane & Lynch 2: The Doggie Bag,2010.0,5.99,28010,IO Interactive
Action,Kane & Lynch 2: Multiplayer Masks Pack,2010.0,1.99,28012,IO Interactive
Simulation,Trainz: Classic Cabon City,2010.0,19.99,24640,N3V Games
Action,Kane & Lynch 2: Alliance Weapon Pack,2010.0,2.99,28011,IO Interactive
Strategy,Cossacks: Back to War,2002.0,4.99,4850,GSC Game World
Adventure,Broken Sword: Director's Cut,2010.0,5.99,57640,Revolution Software Ltd
Casual,Chime,2010.0,4.99,62100,Zoë Mode
Action,Mafia II DLC: Jimmy's Vendetta,2010.0,9.99,50145,"2K Czech,Feral Interactive (Mac)"
Action,Sniper: Ghost Warrior - Map Pack,2010.0,1.99,34841,City Interactive
Action,VVVVVV,2010.0,4.99,70300,Terry Cavanagh
Strategy,The Settlers 7: Conquest - The Empire Expansion DLC,2010.0,3.99,48137,Blue Byte
Action,Amnesia: The Dark Descent,2010.0,19.99,57300,Frictional Games
RPG,Recettear: An Item Shop's Tale,2010.0,19.99,70400,EasyGameStation
Action,Swarm Arena,2010.0,3.99,46600,Dedication Games
Action,Super Thunder Blade™,2010.0,2.99,34314,SEGA
Action,Galaxy Force II™,2010.0,2.99,34310,SEGA
Simulation,Hacker Evolution,2010.0,4.99,70100,exosyphen studios
Indie,Hacker Evolution: Untold,2010.0,4.99,70110,exosyphen studios
Casual,Faerie Solitaire,2010.0,9.99,38600,Subsoap
Strategy,Patrician IV - Steam Special Edition,2010.0,14.99,57620,Gaming Minds Studios
Action,Bonanza Bros.™,2010.0,2.99,34284,SEGA
RPG,King's Bounty: Crossworlds,2010.0,14.99,63910,Katauri Interactive
Simulation,Train Simulator: Green & Gold HST DMU Add-On,2010.0,4.99,24082,Dovetail Games
Strategy,Sid Meier's Civilization® V,2010.0,29.99,8930,"Firaxis Games,Aspyr (Mac, Linux)"
Strategy,Commander: Conquest of the Americas - Colonial Navy,2010.0,4.99,49310,Nitro Games
Action,Serious Sam Classic: The Second Encounter,2002.0,9.99,41060,Croteam
Indie,Star Ruler,2010.0,9.99,70900,Blind Mind Studios
Action,Blade Kitten,2010.0,2.99,9940,Krome Studios
Action,Alien Breed 2: Assault,2010.0,9.99,22650,Team17 Digital Ltd
Action,Serious Sam HD: Gold Edition,2010.0,0,901553,Croteam
Action,Darksiders™,2010.0,19.99,50620,Vigil Games
Simulation,X: Beyond the Frontier,1999.0,4.99,2840,Egosoft
Strategy,The Kings' Crusade,2010.0,9.99,42920,NeoCoreGames
Action,Guild Wars: Eye of the North®,2007.0,19.99,29700,ArenaNet®
Simulation,X: Tension,2000.0,4.99,2850,Egosoft
RPG,Age of Wonders II: The Wizard's Throne,,9.99,61510,Triumph Studios
Adventure,Governor of Poker 2,2010.0,7.99,70200,I Sioux Game Productions B.V.
Adventure,Governor of Poker 2 - Premium Edition,2010.0,14.99,70210,I Sioux Game Productions B.V.
RPG,Age of Wonders Shadow Magic,,9.99,61520,Triumph Studios
RPG,Age of Wonders,,5.99,61500,Triumph Studios
Action,Medal of Honor™,2010.0,19.99,47790,Electronic Arts
Indie,Grotesque Tactics: Evil Heroes,2010.0,9.99,46450,"Headup Games,Silent Dreams"
Action,Lost Planet® 2,2010.0,19.99,45750,"CAPCOM CO., LTD."
Adventure,Doc Clock: The Toasted Sandwich of Time,2010.0,4.99,57800,Stickmen Studios
Action,Fallout: New Vegas,2010.0,9.99,22380,Obsidian Entertainment
Action,The Polynomial - Space of the music,2010.0,6.99,67000,Dmytry Lavrov
Adventure,Puzzle Bots,2010.0,4.99,80300,Ivy Games
Indie,Nimbus,2010.0,9.99,50000,Noumenon Games
Strategy,Civilization V - Babylon (Nebuchadnezzar II),2010.0,4.99,16868,"Firaxis Games,Aspyr (Mac, Linux)"
Action,DeathSpank,2010.0,14.99,18040,Hothead Games
Action,Virtua Fighter™ 2,2010.0,2.99,71115,SEGA
Casual,Columns™ III,2010.0,2.99,34317,SEGA
RPG,Sword of Vermilion™,2010.0,2.99,71114,SEGA
Action,Golden Axe™ II,2010.0,2.99,71112,SEGA
Action,Sonic The Hedgehog,2010.0,4.99,71113,SEGA
Arcade,Flicky™,2010.0,2.99,71111,SEGA
Retro,ESWAT™: City Under Siege,2010.0,2.99,71110,SEGA
Adventure,Ecco™: The Tides of Time,2010.0,2.99,34319,SEGA
Platformer,Decap Attack™,2010.0,2.99,34318,SEGA
Action,Bio-Hazard Battle™,2010.0,2.99,34316,SEGA
Action,Alien Storm,2010.0,2.99,34315,SEGA
Action,Shank,2010.0,9.99,6120,Klei Entertainment
Action,The Ball,2010.0,9.99,35460,Teotl Studios
Action,STAR WARS™: The Force Unleashed™ II,2010.0,19.99,32500,Aspyr Studios
Action,Flight Control HD,2010.0,4.99,62000,Firemint
RPG,Patrician III,2010.0,4.99,33570,Ascaron Entertainment ltd.
Action,BIT.TRIP BEAT,2010.0,9.99,63700,Gaijin Games
Simulation,Theatre of War 2 - Battle for Caen,2010.0,1.99,46362,1C Company
Casual,Woody Two-Legs: Attack of the Zombie Pirates,2010.0,4.99,49320,Nitro Games
Adventure,Clones,2010.0,4.99,72400,Tomkorp Computer Solutions Inc.
Strategy,Victoria II: Interwar Spritepack,2010.0,1.99,42964,Paradox Interactive
Action,Front Mission Evolved: Wanzer Pack 2,2010.0,3.99,43011,Double Helix Games
Action,Pound of Ground,2010.0,9.99,33980,Centauri Production
Casual,Pat & Mat,2009.0,6.99,65710,Centauri Production
Adventure,Alternativa,2010.0,12.99,33990,Centauri Production
Casual,Fish Fillets 2,2007.0,4.99,33950,Altar Games
Strategy,Archon Classic,2010.0,9.99,65400,React Games
Action,Call of Duty®: Black Ops,2010.0,39.99,42700,Treyarch
Indie,Rhythm Zone Tornado Visualizer DLC,2010.0,0.99,38923,Sonic Boom Games
Casual,Arcadia,2010.0,4.99,72500,Joshyy
Action,Oddworld: Munch's Oddysee,2010.0,4.99,15740,Oddworld Inhabitants
Indie,Rhythm Zone DJ Table Visualizer DLC,2010.0,1.99,38924,Sonic Boom Games
Action,Oddworld: Stranger's Wrath HD,2010.0,9.99,15750,Oddworld Inhabitants
Casual,Clickr,2010.0,4.99,45500,"Ntreev Soft Co., Ltd."
Adventure,Back to the Future: The Game,2010.0,19.99,31290,Telltale Games
Action,Grand Theft Auto III,2002.0,9.99,12100,Rockstar Games
Action,Grand Theft Auto: San Andreas,2005.0,14.99,12120,Rockstar Games
Action,Lara Croft GoL: Raziel and Kain Character Pack,2011.0,3.49,35135,Crystal Dynamics Inc.
Action,Lara Croft GoL: Things that Go Boom - Challenge Pack 2,2011.0,3.49,35137,Crystal Dynamics Inc.
Action,Lara Croft GoL: Hazardous Reunion - Challenge Pack 3,2011.0,3.49,35138,Crystal Dynamics
Action,Lara Croft GoL: All the Trappings - Challenge Pack 1,2011.0,3.49,35136,Crystal Dynamics Inc.
Action,Grand Theft Auto: Vice City,2003.0,9.99,12110,Rockstar Games
Action,Zeit²,2011.0,9.99,33390,Brightside Games
Action,A.R.E.S.: Extinction Agenda,2011.0,4.99,92300,Extend Studio
Action,APOX,2011.0,14.99,80000,BlueGiant Interactive
Action,Dead Space™ 2,2011.0,19.99,47780,Visceral Games
Adventure,Drawn®: The Painted Tower,2011.0,9.99,51060,Big Fish Studios
Adventure,Kaptain Brawe: A Brawe New World,2011.0,4.99,65080,Cateia Games
Platformer,Wonder Boy III: Monster Lair,2011.0,2.99,71168,SEGA
Action,Monday Night Combat,2011.0,4.99,63200,Uber Entertainment
Action,Luxor: 5th Passage,2011.0,9.99,60340,MumboJumbo
Action,Alien Soldier,2011.0,2.99,71116,SEGA
RPG,Shining in the Darkness,2011.0,2.99,71161,SEGA
RPG,Light Crusader,2011.0,2.99,71119,SEGA
RPG,Landstalker: The Treasures of King Nole,2011.0,2.99,71118,SEGA
Action,Gunstar Heroes,2011.0,2.99,71117,SEGA
Adventure,ToeJam & Earl,2011.0,4.99,71166,SEGA
Action,Streets of Rage 2,2011.0,2.99,71165,SEGA
Action,Sonic The Hedgehog 2,2011.0,4.99,71163,SEGA
Action,Streets of Rage,2011.0,2.99,71164,SEGA
Platformer,Sonic 3 &  Knuckles,2011.0,4.99,71162,SEGA
RPG,Shining Force II,2011.0,2.99,71160,SEGA
RPG,Shining Force,2011.0,2.99,71120,SEGA
Simulation,The Sims™ 3,2009.0,19.99,47890,The Sims Studio
Simulation,Ship Simulator Extremes: Sigita Pack,2011.0,3.99,48802,VStep
Simulation,The Sims™ 3 Fast Lane Stuff,2010.0,19.99,47896,The Sims Studio
Simulation,The Sims™ 3 World Adventures,2009.0,19.99,47892,The Sims Studio
Simulation,The Sims™ 3 Late Night,2010.0,19.99,47894,The Sims Studio
Simulation,The Sims™ 3 Ambitions,2010.0,19.99,47893,The Sims Studio
Simulation,The Sims™ 3 High-End Loft Stuff,2010.0,19.99,47895,The Sims Studio
Casual,Trino,2011.0,4.99,42000,Trinoteam
Casual,Mishap 2: An Intentional Haunting - Collector's Edition,2011.0,14.99,47570,Virtual Prophecy Entertainment
Simulation,The Sims™ 3 Outdoor Living Stuff,2011.0,19.99,47897,The Sims Studio
Action,Who's That Flying?!,2011.0,5.99,57700,Mediatonic
Adventure,Myst: Masterpiece Edition,2011.0,5.99,63660,Cyan Worlds
Strategy,Guardians of Graxia: Elves & Dwarves,2011.0,2.99,90504,Petroglyph
RPG,Two Worlds II HD,2011.0,19.99,7520,Reality Pump Studios
Casual,YOU DON’T KNOW JACK®,2011.0,0,99200,Jellyvision
Racing,Test Drive Unlimited 2,,19.99,9930,Eden Studios
RPG,King Arthur: The Druids,2011.0,3.99,24449,NeoCoreGames
Strategy,Gratuitous Space Battles: Galactic Conquest,2011.0,6.99,41814,Positech Games
Strategy,The Kings' Crusade: New Allies,2011.0,3.99,42925,NeoCoreGames
RPG,DUNGEONS - Steam Special Edition,2011.0,9.99,57650,Realmforge Studios
Indie,AI War: Light of the Spire,2011.0,4.99,40407,"Arcen Games, LLC"
RPG,Drakensang: The River of Time,2011.0,19.99,33770,DTP
Strategy,RISK™: Factions,2011.0,9.99,47800,Stainless Games
Casual,Crazy Machines 2: Time Travel Add-On,2011.0,4.99,18408,Fakt Software
Action,BIT.TRIP RUNNER,2011.0,9.99,63710,Gaijin Games
Action,Homefront,2011.0,19.99,55100,"Kaos Studios,Digital Extremes"
Casual,Fate of the World,2011.0,9.99,80200,Red Redemption
Indie,B.U.T.T.O.N. (Brutally Unfair Tactics Totally OK Now),2011.0,2.99,92400,Copenhagen Game Collective
,"Warhammer 40,000: Dawn of War II - Retribution - Tyranid Race Pack",2011.0,0.99,56436,"Relic Entertainment,Feral Interactive (Mac/Linux)"
Strategy,"Warhammer 40,000: Dawn of War II - Retribution Ork Race Pack",2011.0,0.99,56435,"Relic Entertainment,Feral Interactive (Mac/Linux)"
Strategy,"Warhammer 40,000: Dawn of War II - Retribution Imperial Guard Race Pack",2011.0,2.99,56433,"Relic Entertainment,Feral Interactive (Mac/Linux)"
Strategy,"Warhammer 40,000: Dawn of War II - Retribution Eldar Race Pack",2011.0,0.99,56432,"Relic Entertainment,Feral interactive (Mac/Linux)"
Strategy,"Warhammer 40,000: Dawn of War II - Retribution Chaos Space Marines Race Pack",2011.0,0.99,56431,"Relic Entertainment,Feral interactive (Mac/Linux)"
Massively Multiplayer,RIFT,2013.0,Free,39120,Trion Worlds
Strategy,"Warhammer 40,000: Dawn of War II: Retribution",2011.0,29.99,56437,"Relic Entertainment,Feral Interactive (Mac/Linux)"
Indie,Dinner Date,2011.0,3.99,94000,Stout Games
Strategy,"Warhammer 40,000: Dawn of War II - Retribution Space Marines Race Pack",2011.0,2.99,56434,"Relic Entertainment,Feral Interactive (Mac/Linux)"
Action,Shadow Harvest: Phantom Ops,2011.0,9.99,92700,Black Lion Studios
Simulation,Cities in Motion: Design Classics,2011.0,3.99,73012,Colossal Order Ltd.
Simulation,Ship Simulator Extremes: Ferry Pack,2011.0,3.99,48803,VStep
Strategy,"Warhammer 40,000: Dawn of War II: Retribution: Dark Angels Pack",2011.0,6.99,56536,"Relic Entertainment,Feral Interactive (Mac/Linux)"
Racing,STCC The Game 2 – Expansion Pack for RACE 07,2011.0,3.99,44620,SimBin
Action,Anomaly: Warzone Earth,2011.0,9.99,91200,11 bit studios
Strategy,Armada 2526,2010.0,14.99,46790,Ntronium Games
Strategy,Darkest Hour: A Hearts of Iron Game,2011.0,9.99,73170,Martin Ivanov
Strategy,Dungeons: Into the Dark DLC Pack,2011.0,3.99,57655,Realmforge Studios
Action,Dino D-Day,2011.0,9.99,70000,800 North and Digital Ranch
Strategy,Patrician IV: Rise of a Dynasty,2011.0,9.99,57730,Gaming Minds Studios
Action,Portal 2,2011.0,19.99,620,Valve
Action,Magicka: Vietnam,2011.0,4.99,42918,Arrowhead Game Studios
Action,Sanctum,2011.0,9.99,91600,Coffee Stain Studios
Strategy,Majesty 2 Collection,2011.0,19.99,73020,1C:InoCo
Strategy,"Warhammer 40,000: Dawn of War II - Retribution - Mekboy Wargear DLC",2011.0,2.99,56482,"Relic Entertainment,Feral Interactive (Mac/Linux)"
Strategy,Dawn of War II: Retribution – The Last Stand,2011.0,9.99,56438,"Relic Entertainment,Feral Interactive (Mac/Linux)"
Strategy,"Warhammer 40,000: Dawn of War II - Retribution - Farseer Wargear DLC",2011.0,2.99,56481,"Relic Entertainment,Feral Interactive (Mac/Linux)"
Indie,Frozen Synapse,2011.0,24.99,98200,Mode 7
Strategy,"Warhammer 40,000: Dawn of War II: Retribution - Captain Wargear DLC",2011.0,2.99,56480,"Relic Entertainment,Feral Interactive (Mac/Linux)"
Adventure,Winter Voices Episode 4: Amethyst Rivers,2011.0,4.99,72905,inner seas
Action,Hunted: The Demon’s Forge™,2011.0,4.99,22450,inXile Entertainment
Adventure,Hamilton's Great Adventure,2011.0,9.99,42140,Fatshark
Simulation,The Sims™ 3 Generations,2011.0,19.99,47898,The Sims Studio
Simulation,Cities in Motion: Tokyo,2011.0,5.99,73181,Colossal Order Ltd.
Action,Magicka: Nippon,2011.0,0.99,73031,Arrowhead Game Studios
Action,Ghostbusters: Sanctum of Slime Challenge Pack DLC,2011.0,1.99,9992,Behaviour
Adventure,Still Life 2,2009.0,7.99,46490,Microids
Adventure,Still Life,2005.0,7.99,46480,Microids
Action,Call of Duty®: Black Ops Escalation Content Pack,2011.0,14.99,42718,Treyarch
Action,Dungeon Siege III,2011.0,14.99,39160,Obsidian Entertainment
Action,Duke Nukem Forever,2011.0,19.99,57900,Gearbox Software
Action,A.V.A. Alliance of Valiant Arms™,2011.0,Free,102700,Red Duck Inc.
Massively Multiplayer,Champions Online,2009.0,Free,9880,Cryptic Studios
Action,Spiral Knights,2011.0,Free,99900,Grey Havens
Strategy,Spectromancer - Truth & Beauty,2011.0,9.99,22520,"Apus Software,Three Donkeys LLC"
Simulation,Cities in Motion: Design Now,2011.0,3.99,73014,Colossal Order Ltd.
Strategy,Two Worlds II Castle Defense,2011.0,9.99,7530,Reality Pump Studios
Indie,The Cat and the Coup,2011.0,Free,95700,Peter Brinson and Kurosh ValaNejad
Strategy,Magic: The Gathering - Duels of the Planeswalkers 2012,2011.0,19.99,49470,Stainless Games Ltd
Indie,Ancients of Ooga,2011.0,9.99,91810,Bacon Wrapped Games
Action,Beat Hazard Ultra,2011.0,4.99,49604,Cold Beam Games
Strategy,Frozen Synapse: Soundtrack,2011.0,5.99,98210,Mode 7
Indie,Solar 2,2011.0,9.99,97000,Murudai
Strategy,Ironclads: Schleswig War 1864,2011.0,9.99,46760,Totem Games
Strategy,Ironclads: Anglo Russian War 1866,2011.0,9.99,46830,Totem games
